x,y,z,u,v,w,p,speed
0.307692,0.0769231,0.384615,0.336914,-0.0989837,-0.0186973,-0.101241,0.351651
0.384615,0.0769231,0.384615,0.530953,-0.127541,-0.0235655,-0.144127,0.546565
0.461538,0.0769231,0.384615,0.776641,-0.161507,-0.0280221,-0.224106,0.793751
0.538462,0.0769231,0.384615,1.08276,-0.202627,-0.0321397,-0.356752,1.10203
0.615385,0.0769231,0.384615,1.45794,-0.252751,-0.0362648,-0.57043,1.48014
0.692308,0.0769231,0.384615,1.89819,-0.315484,-0.0409868,-0.915789,1.92466
0.769231,0.0769231,0.384615,2.41887,-0.378826,-0.0464953,-1.42624,2.4488
0.846154,0.0769231,0.384615,2.84225,-0.369255,-0.0500739,-2.57912,2.86658
0.923077,0.0769231,0.384615,2.17,0.316195,-0.0415974,-4.24782,2.19331
1,0.0769231,0.384615,1.94959e-33,9,-2.15885e-35,-3.58387,9
0,0.153846,0.384615,1.98397e-35,-5.68507e-35,-1.21412e-36,-0.139104,6.02253e-35
0.0769231,0.153846,0.384615,0.0420551,-0.0826371,-0.00386291,-0.114569,0.0928033
0.153846,0.153846,0.384615,0.152997,-0.169433,-0.00920124,-0.103414,0.228474
0.230769,0.153846,0.384615,0.324395,-0.250892,-0.0154663,-0.107673,0.410387
0.307692,0.153846,0.384615,0.554754,-0.333304,-0.0219261,-0.131148,0.647552
0.384615,0.153846,0.384615,0.846767,-0.423317,-0.0282012,-0.180264,0.947105
0.461538,0.153846,0.384615,1.20322,-0.523907,-0.0342866,-0.263799,1.31278
0.538462,0.153846,0.384615,1.62124,-0.632675,-0.0405184,-0.394692,1.74079
0.615385,0.153846,0.384615,2.08064,-0.738487,-0.04756,-0.591702,2.20832
0.692308,0.153846,0.384615,2.52439,-0.807756,-0.0561124,-0.876471,2.65107
0.769231,0.153846,0.384615,2.80269,-0.736556,-0.0655988,-1.29485,2.8986
0.846154,0.153846,0.384615,2.52693,-0.181814,-0.0707435,-1.8183,2.53445
0.923077,0.153846,0.384615,1.23407,2.25655,-0.0568907,-2.01439,2.57259
1,0.153846,0.384615,9.88352e-34,9,-3.7433e-35,-1.25795,9
0,0.230769,0.384615,2.23555e-35,-1.0699e-34,-3.30457e-37,-0.144902,1.09301e-34
0.0769231,0.230769,0.384615,0.0520454,-0.17388,-0.00191042,-0.114826,0.181512
0.153846,0.230769,0.384615,0.182676,-0.32872,-0.00652691,-0.104037,0.376125
0.230769,0.230769,0.384615,0.374031,-0.473089,-0.0122385,-0.109759,0.60321
0.307692,0.230769,0.384615,0.622535,-0.618798,-0.0181559,-0.133556,0.877947
0.384615,0.230769,0.384615,0.927522,-0.772994,-0.0239946,-0.179512,1.20764
0.461538,0.230769,0.384615,1.2838,-0.933153,-0.0299155,-0.25363,1.58739
0.538462,0.230769,0.384615,1.67228,-1.08152,-0.0364385,-0.363642,1.99186
0.615385,0.230769,0.384615,2.04523,-1.1739,-0.0443473,-0.51746,2.35859
0.692308,0.230769,0.384615,2.30308,-1.11266,-0.0542285,-0.720475,2.55834
0.769231,0.230769,0.384615,2.26643,-0.682016,-0.0649646,-0.956762,2.36772
0.846154,0.230769,0.384615,1.70683,0.61117,-0.0705555,-1.14569,1.81433
0.923077,0.230769,0.384615,0.682113,3.64516,-0.0564344,-1.10802,3.70886
1,0.230769,0.384615,3.88917e-34,9,-4.01528e-35,-0.771858,9
0,0.307692,0.384615,1.87011e-35,-1.55754e-34,2.61565e-37,-0.125825,1.56873e-34
0.0769231,0.307692,0.384615,0.0480908,-0.268347,-0.00020431,-0.0981619,0.272622
0.153846,0.307692,0.384615,0.167018,-0.487691,-0.00349519,-0.0886196,0.51551
0.230769,0.307692,0.384615,0.336507,-0.687881,-0.00786512,-0.093404,0.765819
0.307692,0.307692,0.384615,0.550834,-0.887176,-0.0124164,-0.112946,1.04434
0.384615,0.307692,0.384615,0.805997,-1.09086,-0.0169506,-0.149341,1.35643
0.461538,0.307692,0.384615,1.09145,-1.28645,-0.0216981,-0.20587,1.68721
0.538462,0.307692,0.384615,1.38067,-1.43503,-0.0271907,-0.285911,1.99156
0.615385,0.307692,0.384615,1.61959,-1.45571,-0.0341245,-0.390814,2.17792
0.692308,0.307692,0.384615,1.71626,-1.19858,-0.0428932,-0.51467,2.0938
0.769231,0.307692,0.384615,1.55049,-0.402053,-0.0523017,-0.63421,1.60262
0.846154,0.307692,0.384615,1.05119,1.33719,-0.0571471,-0.69869,1.70186
0.923077,0.307692,0.384615,0.374772,4.45166,-0.0456544,-0.637162,4.46764
1,0.307692,0.384615,2.18741e-34,9,-3.44268e-35,-0.411138,9
0,0.384615,0.384615,1.09536e-35,-1.91736e-34,3.57799e-37,-0.0847189,1.92049e-34
0.0769231,0.384615,0.384615,0.0332618,-0.344203,0.000499078,-0.0656411,0.345807
0.153846,0.384615,0.384615,0.115233,-0.613304,-0.00140346,-0.0592118,0.624037
0.230769,0.384615,0.384615,0.230306,-0.854102,-0.00410543,-0.062352,0.884617
0.307692,0.384615,0.384615,0.373232,-1.09015,-0.00693514,-0.0750928,1.15229
0.384615,0.384615,0.384615,0.539469,-1.32416,-0.00977092,-0.0982656,1.42987
0.461538,0.384615,0.384615,0.719103,-1.53376,-0.0128012,-0.133303,1.69402
0.538462,0.384615,0.384615,0.890385,-1.66164,-0.0164103,-0.181128,1.88523
0.615385,0.384615,0.384615,1.01374,-1.60042,-0.0210611,-0.24042,1.89458
0.692308,0.384615,0.384615,1.03113,-1.17474,-0.026961,-0.304785,1.56332
0.769231,0.384615,0.384615,0.884014,-0.132275,-0.0332274,-0.358805,0.894473
0.846154,0.384615,0.384615,0.564746,1.82229,-0.0364197,-0.377103,1.90814
0.923077,0.384615,0.384615,0.189807,4.89774,-0.0290576,-0.330384,4.9015
1,0.384615,0.384615,1.0966e-34,9,-2.38222e-35,-0.216475,9
0,0.461538,0.384615,1.07269e-36,-2.07614e-34,8.80253e-38,-0.0289141,2.07617e-34
0.0769231,0.461538,0.384615,0.0117514,-0.386038,0.000286561,-0.0223111,0.386217
0.153846,0.461538,0.384615,0.040993,-0.682075,-0.000324679,-0.0205066,0.683306
0.230769,0.461538,0.384615,0.0816014,-0.944058,-0.00123141,-0.02189,0.947579
0.307692,0.461538,0.384615,0.131606,-1.19838,-0.00218601,-0.026632,1.20559
0.384615,0.461538,0.384615,0.189018,-1.44603,-0.00314744,-0.0349241,1.45833
0.461538,0.461538,0.384615,0.249838,-1.65866,-0.00418674,-0.0471295,1.67738
0.538462,0.461538,0.384615,0.305796,-1.76879,-0.00544094,-0.0632181,1.79503
0.615385,0.461538,0.384615,0.342615,-1.65646,-0.00706629,-0.0824404,1.69154
0.692308,0.461538,0.384615,0.341203,-1.13901,-0.00911932,-0.102099,1.18905
0.769231,0.461538,0.384615,0.285273,0.0205146,-0.0112737,-0.116409,0.286231
0.846154,0.461538,0.384615,0.177666,2.0592,-0.0123441,-0.117903,2.06688
0.923077,0.461538,0.384615,0.0588704,5.09771,-0.00982622,-0.09992,5.09806
1,0.461538,0.384615,4.71823e-35,9,-1.09231e-35,-0.0643828,9
0,0.538462,0.384615,-9.00663e-36,-2.00393e-34,-2.48895e-37,0.0318947,2.00596e-34
0.0769231,0.538462,0.384615,-0.0119771,-0.386075,-0.000279679,0.0247348,0.386261
0.153846,0.538462,0.384615,-0.0408071,-0.682105,0.000347477,0.0214395,0.683325
0.230769,0.538462,0.384615,-0.0813782,-0.944108,0.0012696,0.0218383,0.947609
0.307692,0.538462,0.384615,-0.131246,-1.19846,0.00223583,0.0254494,1.20563
0.384615,0.538462,0.384615,-0.188555,-1.44612,0.0032028,0.0325055,1.45836
0.461538,0.538462,0.384615,-0.249335,-1.65871,0.00424148,0.0433666,1.67735
0.538462,0.538462,0.384615,-0.305496,-1.76874,0.00549305,0.0581619,1.79494
0.615385,0.538462,0.384615,-0.343052,-1.65622,0.00712643,0.0763745,1.69139
0.692308,0.538462,0.384615,-0.342507,-1.13829,0.00921695,0.0969546,1.18874
0.769231,0.538462,0.384615,-0.286952,0.0213876,0.0114578,0.114857,0.287976
0.846154,0.538462,0.384615,-0.178174,2.05904,0.0126395,0.121787,2.06677
0.923077,0.538462,0.384615,-0.0567365,5.09698,0.010113,0.110929,5.0973
1,0.538462,0.384615,-5.49155e-37,9,2.73691e-36,0.0783197,9
0,0.615385,0.384615,-1.74005e-35,-1.71432e-34,-3.27989e-37,0.0873268,1.72313e-34
0.0769231,0.615385,0.384615,-0.0334378,-0.344298,-0.000489581,0.0677674,0.345918
0.153846,0.615385,0.384615,-0.115091,-0.61337,0.00142943,0.0600947,0.624076
0.230769,0.615385,0.384615,-0.230161,-0.854223,0.00414731,0.062396,0.884697
0.307692,0.615385,0.384615,-0.372966,-1.09036,0.00699213,0.0741173,1.1524
0.384615,0.615385,0.384615,-0.539073,-1.32445,0.0098403,0.0960734,1.42999
0.461538,0.615385,0.384615,-0.718529,-1.53403,0.0128779,0.129597,1.69402
0.538462,0.615385,0.384615,-0.889804,-1.66158,0.0164868,0.175602,1.8849
0.615385,0.615385,0.384615,-1.01321,-1.59939,0.0211344,0.233809,1.89344
0.692308,0.615385,0.384615,-1.03153,-1.17274,0.0270429,0.297876,1.56208
0.769231,0.615385,0.384615,-0.88626,-0.131715,0.0333593,0.351693,0.896615
0.846154,0.615385,0.384615,-0.565778,1.81992,0.0366415,0.377153,1.90619
0.923077,0.615385,0.384615,-0.185893,4.89685,0.0292806,0.344673,4.90047
1,0.615385,0.384615,-4.81052e-35,9,1.61923e-35,0.235323,9
0,0.692308,0.384615,-2.21639e-35,-1.26399e-34,6.35885e-38,0.127651,1.28328e-34
0.0769231,0.692308,0.384615,-0.0481634,-0.268448,0.000218388,0.0997143,0.272735
0.153846,0.692308,0.384615,-0.166963,-0.487749,0.00352477,0.0894385,0.515546
0.230769,0.692308,0.384615,-0.336491,-0.68802,0.00791098,0.0936859,0.765938
0.307692,0.692308,0.384615,-0.550746,-0.887453,0.0124832,0.112443,1.04453
0.384615,0.692308,0.384615,-0.80582,-1.09132,0.0170415,0.147656,1.35669
0.461538,0.692308,0.384615,-1.09093,-1.28704,0.0218106,0.202675,1.68733
0.538462,0.692308,0.384615,-1.37975,-1.43549,0.0273104,0.280362,1.99125
0.615385,0.692308,0.384615,-1.61752,-1.45572,0.0342251,0.382003,2.17638
0.692308,0.692308,0.384615,-1.71551,-1.19728,0.0429482,0.499377,2.09244
0.769231,0.692308,0.384615,-1.55068,-0.397382,0.0523191,0.621862,1.60164
0.846154,0.692308,0.384615,-1.05344,1.34305,0.0571818,0.703243,1.70786
0.923077,0.692308,0.384615,-0.368612,4.44966,0.0457002,0.652418,4.46514
1,0.692308,0.384615,-1.26699e-34,9,2.8324e-35,0.432367,9
0,0.769231,0.384615,-2.1584e-35,-7.52237e-35,8.70478e-37,0.145679,7.82638e-35
0.0769231,0.769231,0.384615,-0.051929,-0.173879,0.00193068,0.115592,0.181478
0.153846,0.769231,0.384615,-0.182758,-0.328674,0.00655632,0.104992,0.376125
0.230769,0.769231,0.384615,-0.374137,-0.473136,0.0122828,0.110563,0.603313
0.307692,0.769231,0.384615,-0.622659,-0.618977,0.0182268,0.133896,0.878162
0.384615,0.769231,0.384615,-0.927666,-0.773379,0.0241017,0.178931,1.208
0.461538,0.769231,0.384615,-1.28363,-0.93385,0.0300607,0.251787,1.58766
0.538462,0.769231,0.384615,-1.67201,-1.08283,0.0366044,0.358399,1.99235
0.615385,0.769231,0.384615,-2.04266,-1.17544,0.0444844,0.508648,2.35714
0.692308,0.769231,0.384615,-2.29932,-1.1116,0.0542544,0.702958,2.55451
0.769231,0.769231,0.384615,-2.25536,-0.67266,0.0648112,0.936369,2.35443
0.846154,0.769231,0.384615,-1.7248,0.613709,0.0702701,1.09331,1.83208
0.923077,0.769231,0.384615,-0.664612,3.61461,0.0561845,1.11151,3.67563
1,0.769231,0.384615,-2.59921e-34,9,3.72423e-35,0.787446,9
0,0.846154,0.384615,-1.40291e-35,-3.10125e-35,1.60895e-36,0.138348,3.40761e-35
0.0769231,0.846154,0.384615,-0.0416942,-0.0827863,0.00388376,0.11421,0.0927742
0.153846,0.846154,0.384615,-0.153218,-0.169423,0.00922186,0.104789,0.228616
0.230769,0.846154,0.384615,-0.324522,-0.250834,0.0154977,0.109287,0.410454
0.307692,0.846154,0.384615,-0.554989,-0.333272,0.021982,0.132671,0.647739
0.384615,0.846154,0.384615,-0.847119,-0.423404,0.0282939,0.181316,0.947461
0.461538,0.846154,0.384615,-1.20366,-0.524319,0.0344231,0.263913,1.31335
0.538462,0.846154,0.384615,-1.62231,-0.633848,0.0406849,0.39205,1.74221
0.615385,0.846154,0.384615,-2.0795,-0.74121,0.0476982,0.587384,2.20817
0.692308,0.846154,0.384615,-2.52361,-0.817687,0.0560992,0.854489,2.65337
0.769231,0.846154,0.384615,-2.78028,-0.758427,0.0652673,1.23345,2.88261
0.846154,0.846154,0.384615,-2.5546,-0.1616,0.0700801,1.66335,2.56067
0.923077,0.846154,0.384615,-1.15076,2.37088,0.0562937,2.1773,2.636
1,0.846154,0.384615,-4.29619e-34,9,4.00145e-35,1.48118,9
0,0.923077,0.384615,-6.77271e-37,-4.81217e-36,1.27631e-36,0.112831,5.02441e-36
0.0769231,0.923077,0.384615,-0.0183112,-0.0196687,0.00417656,0.101791,0.0271956
0.153846,0.923077,0.384615,-0.0812755,-0.0477056,0.00854045,0.0901245,0.0946281
0.230769,0.923077,0.384615,-0.187974,-0.0731156,0.0135643,0.0878383,0.202149
0.307692,0.923077,0.384615,-0.337055,-0.0985105,0.0187062,0.104434,0.351654
0.384615,0.923077,0.384615,-0.53117,-0.12693,0.0235892,0.147547,0.546634
0.461538,0.923077,0.384615,-0.777205,-0.160663,0.0280691,0.227418,0.794133
0.538462,0.923077,0.384615,-1.08365,-0.201225,0.0322071,0.360609,1.10264
0.615385,0.923077,0.384615,-1.45843,-0.251455,0.0363189,0.573262,1.48039
0.692308,0.923077,0.384615,-1.91593,-0.313368,0.0409388,0.90132,1.94182
0.769231,0.923077,0.384615,-2.38696,-0.369351,0.0461623,1.50138,2.41581
0.846154,0.923077,0.384615,-2.86436,-0.438274,0.0493336,2.33916,2.89811
0.923077,0.923077,0.384615,-2.19691,0.254506,0.0407309,3.6582,2.21198
1,0.923077,0.384615,-2.8155e-33,9,3.28524e-35,2.70268,9
0,1,0.384615,3.40772e-37,3.36187e-37,-9.2138e-37,0.101222,1.03831e-36
0.0769231,1,0.384615,-4.42037e-36,-2.32207e-37,2.04047e-36,0.0895763,4.87413e-36
0.153846,1,0.384615,-2.99701e-35,-1.28461e-35,4.95237e-36,0.0616486,3.29812e-35
0.230769,1,0.384615,-7.91901e-35,-2.37271e-35,8.22102e-36,0.0441212,8.3076e-35
0.307692,1,0.384615,-1.52306e-34,-3.36309e-35,1.16939e-35,0.0457465,1.56412e-34
0.384615,1,0.384615,-2.50188e-34,-4.49044e-35,1.50545e-35,0.0721977,2.54631e-34
0.461538,1,0.384615,-3.76591e-34,-5.91451e-35,1.81521e-35,0.13311,3.81639e-34
0.538462,1,0.384615,-5.37744e-34,-7.73539e-35,2.09646e-35,0.244468,5.43683e-34
0.615385,1,0.384615,-7.42977e-34,-1.06512e-34,2.36187e-35,0.429798,7.50944e-34
0.692308,1,0.384615,-1.0029e-33,-1.53505e-34,2.64459e-35,0.749632,1.01492e-33
0.769231,1,0.384615,-1.33077e-33,-1.80973e-34,2.97483e-35,1.30998,1.34335e-33
0.846154,1,0.384615,-1.79633e-33,-7.97424e-34,3.26472e-35,2.13562,1.96564e-33
0.923077,1,0.384615,-1.75756e-33,-3.26475e-33,3.00715e-35,6.00198,3.7079e-33
1,1,0.384615,2.99653e-33,9,-3.15337e-37,14.3178,9
0,0,0.461538,1.38107e-36,-1.76469e-36,1.41436e-37,-0.0991775,2.24533e-36
0.0769231,0,0.461538,1.85373e-35,-8.67849e-36,-4.67188e-37,-0.0850033,2.04735e-35
0.153846,0,0.461538,5.91715e-35,-2.39757e-35,-8.30255e-37,-0.0551378,6.38498e-35
0.230769,0,0.461538,1.25505e-34,-3.46452e-35,-1.22997e-36,-0.0363531,1.30205e-34
0.307692,0,0.461538,2.16652e-34,-4.55708e-35,-1.61892e-36,-0.0362803,2.21399e-34
0.384615,0,0.461538,3.34882e-34,-5.86215e-35,-1.96905e-36,-0.0611912,3.3998e-34
0.461538,0,0.461538,4.84902e-34,-7.51522e-35,-2.27135e-36,-0.120926,4.90696e-34
0.538462,0,0.461538,6.7482e-34,-9.53612e-35,-2.53627e-36,-0.232609,6.81529e-34
0.615385,0,0.461538,9.08223e-34,-1.31623e-34,-2.79889e-36,-0.412788,9.17715e-34
0.692308,0,0.461538,1.19487e-33,-1.71004e-34,-3.10825e-36,-0.749995,1.20705e-33
0.769231,0,0.461538,1.63278e-33,-1.67263e-34,-3.4398e-36,-1.33679,1.64133e-33
0.846154,0,0.461538,1.42557e-33,-9.21122e-34,-3.49066e-36,-1.73577,1.69727e-33
0.923077,0,0.461538,4.72105e-34,1.17821e-34,-2.44317e-36,-8.13888,4.86591e-34
1,0,0.461538,-4.33007e-33,9,3.21207e-36,-15.4932,9
0,0.0769231,0.461538,7.51443e-36,-1.94795e-35,-3.1971e-37,-0.113469,2.0881e-35
0.0769231,0.0769231,0.461538,0.0186355,-0.020505,-0.00152787,-0.0996911,0.0277502
0.153846,0.0769231,0.461538,0.0816685,-0.049454,-0.00303929,-0.0849455,0.0955232
0.230769,0.0769231,0.461538,0.190532,-0.07552,-0.00476832,-0.0818631,0.205008
0.307692,0.0769231,0.461538,0.342306,-0.101508,-0.00653391,-0.0972973,0.3571
0.384615,0.0769231,0.461538,0.539702,-0.130429,-0.00819997,-0.139352,0.555299
0.461538,0.0769231,0.461538,0.788896,-0.164456,-0.00971416,-0.218707,0.805914
0.538462,0.0769231,0.461538,1.09804,-0.205192,-0.0111121,-0.350962,1.1171
0.615385,0.0769231,0.461538,1.47479,-0.254344,-0.0125305,-0.564411,1.49662
0.692308,0.0769231,0.461538,1.91397,-0.315515,-0.014168,-0.909395,1.93985
0.769231,0.0769231,0.461538,2.43032,-0.377073,-0.0159805,-1.4188,2.45945
0.846154,0.0769231,0.461538,2.8475,-0.366453,-0.0168959,-2.56965,2.87103
0.923077,0.0769231,0.461538,2.17076,0.318123,-0.0136538,-4.236,2.19399
1,0.0769231,0.461538,1.94958e-33,9,-8.97596e-36,-3.5714,9
0,0.153846,0.461538,2.00773e-35,-5.77433e-35,-2.05413e-37,-0.139196,6.11345e-35
0.0769231,0.153846,0.461538,0.0426148,-0.0846098,-0.00147686,-0.114227,0.0947471
0.153846,0.153846,0.461538,0.155569,-0.174145,-0.00335606,-0.102344,0.233537
0.230769,0.153846,0.461538,0.330567,-0.258125,-0.00554154,-0.105874,0.419444
0.307692,0.153846,0.461538,0.56572,-0.342562,-0.00779959,-0.128653,0.661399
0.384615,0.153846,0.461538,0.863247,-0.433902,-0.00999337,-0.177169,0.966213
0.461538,0.153846,0.461538,1.22525,-0.534778,-0.0121185,-0.26019,1.33693
0.538462,0.153846,0.461538,1.64781,-0.642291,-0.0142985,-0.390624,1.76862
0.615385,0.153846,0.461538,2.10923,-0.74482,-0.0167648,-0.587101,2.23694
0.692308,0.153846,0.461538,2.55089,-0.808769,-0.0197133,-0.870986,2.67611
0.769231,0.153846,0.461538,2.82233,-0.731436,-0.0227888,-1.28778,2.91566
0.846154,0.153846,0.461538,2.53695,-0.172771,-0.0240416,-1.80883,2.54294
0.923077,0.153846,0.461538,1.23635,2.26378,-0.0188322,-2.00186,2.57946
1,0.153846,0.461538,9.89151e-34,9,-1.64606e-35,-1.24352,9
0,0.230769,0.461538,2.26212e-35,-1.08911e-34,-3.9285e-38,-0.145822,1.11235e-34
0.0769231,0.230769,0.461538,0.0530448,-0.178603,-0.000815951,-0.115084,0.186315
0.153846,0.230769,0.461538,0.186564,-0.338504,-0.00245693,-0.103645,0.386519
0.230769,0.230769,0.461538,0.38242,-0.487474,-0.00446661,-0.108812,0.619594
0.307692,0.230769,0.461538,0.636576,-0.63695,-0.00656018,-0.132122,0.900542
0.384615,0.230769,0.461538,0.947831,-0.793652,-0.00863471,-0.177661,1.23626
0.461538,0.230769,0.461538,1.31021,-0.954363,-0.0107435,-0.251388,1.62098
0.538462,0.230769,0.461538,1.70342,-1.10037,-0.0130687,-0.360973,2.02796
0.615385,0.230769,0.461538,2.07814,-1.18662,-0.0158699,-0.514187,2.39311
0.692308,0.230769,0.461538,2.3332,-1.1155,-0.0192827,-0.716184,2.58622
0.769231,0.230769,0.461538,2.28877,-0.673523,-0.0227694,-0.950771,2.38592
0.846154,0.230769,0.461538,1.71854,0.627207,-0.0241606,-1.13721,1.82957
0.923077,0.230769,0.461538,0.685012,3.65884,-0.0187996,-1.09656,3.72246
1,0.230769,0.461538,3.90059e-34,9,-1.77769e-35,-0.75804,9
0,0.307692,0.461538,1.88511e-35,-1.58732e-34,6.47777e-38,-0.127025,1.59848e-34
0.0769231,0.307692,0.461538,0.049165,-0.276094,-0.00020348,-0.0986948,0.280437
0.153846,0.307692,0.461538,0.171018,-0.502743,-0.00137811,-0.0886221,0.531036
0.230769,0.307692,0.461538,0.344807,-0.709438,-0.00292139,-0.0929932,0.788798
0.307692,0.307692,0.461538,0.564349,-0.914068,-0.00454341,-0.112206,1.07426
0.384615,0.307692,0.461538,0.82514,-1.12129,-0.00617175,-0.148324,1.39219
0.461538,0.307692,0.461538,1.11591,-1.31758,-0.00788418,-0.204583,1.72665
0.538462,0.307692,0.461538,1.40908,-1.46264,-0.00986407,-0.28429,2.03099
0.615385,0.307692,0.461538,1.64918,-1.4744,-0.012336,-0.388674,2.21219
0.692308,0.307692,0.461538,1.74303,-1.20316,-0.0153743,-0.51165,2.11801
0.769231,0.307692,0.461538,1.57022,-0.390633,-0.0184494,-0.629758,1.61819
0.846154,0.307692,0.461538,1.06158,1.35931,-0.0196972,-0.69218,1.72484
0.923077,0.307692,0.461538,0.377466,4.4709,-0.0153082,-0.62829,4.48683
1,0.307692,0.461538,2.19401e-34,9,-1.54368e-35,-0.400578,9
0,0.384615,0.461538,1.09391e-35,-1.9551e-34,7.5935e-38,-0.0856518,1.95816e-34
0.0769231,0.384615,0.461538,0.0340636,-0.354442,8.52124e-05,-0.0660951,0.356075
0.153846,0.384615,0.461538,0.118172,-0.632595,-0.000593868,-0.0593228,0.643538
0.230769,0.384615,0.461538,0.236304,-0.881307,-0.00154853,-0.0622087,0.912438
0.307692,0.384615,0.461538,0.382867,-1.12382,-0.00256075,-0.0747598,1.18725
0.384615,0.384615,0.461538,0.552956,-1.36206,-0.00358582,-0.097777,1.47003
0.461538,0.384615,0.461538,0.736156,-1.57236,-0.00468735,-0.132657,1.73617
0.538462,0.384615,0.461538,0.909987,-1.69573,-0.00599571,-0.18027,1.92447
0.615385,0.384615,0.461538,1.03397,-1.62341,-0.00765725,-0.23922,1.92473
0.692308,0.384615,0.461538,1.04928,-1.18048,-0.00970311,-0.303006,1.57943
0.769231,0.384615,0.461538,0.897321,-0.118713,-0.0117595,-0.356103,0.905216
0.846154,0.384615,0.461538,0.571768,1.84862,-0.012601,-0.373099,1.93506
0.923077,0.384615,0.461538,0.191661,4.92065,-0.00979354,-0.324898,4.92439
1,0.384615,0.461538,1.09943e-34,9,-1.0806e-35,-0.209857,9
0,0.461538,0.461538,9.03575e-37,-2.11739e-34,2.07106e-38,-0.0292019,2.11741e-34
0.0769231,0.461538,0.461538,0.0120466,-0.397663,6.74454e-05,-0.0224412,0.397845
0.153846,0.461538,0.461538,0.0420714,-0.703701,-0.000148658,-0.0205427,0.704957
0.230769,0.461538,0.461538,0.0837813,-0.97434,-0.000467612,-0.0218526,0.977936
0.307692,0.461538,0.461538,0.135086,-1.23571,-0.000809429,-0.0265401,1.24307
0.384615,0.461538,0.461538,0.19386,-1.48793,-0.00115862,-0.0347871,1.50051
0.461538,0.461538,0.461538,0.255929,-1.70122,-0.00153816,-0.046943,1.72036
0.538462,0.461538,0.461538,0.312764,-1.80625,-0.00199162,-0.0629592,1.83313
0.615385,0.461538,0.461538,0.349777,-1.68164,-0.00256709,-0.0820666,1.71764
0.692308,0.461538,0.461538,0.347614,-1.14528,-0.00327047,-0.101536,1.19688
0.769231,0.461538,0.461538,0.289985,0.0351962,-0.00396902,-0.115553,0.29214
0.846154,0.461538,0.461538,0.18018,2.08761,-0.00424932,-0.116649,2.09538
0.923077,0.461538,0.461538,0.0595528,5.12239,-0.00329973,-0.0982238,5.12274
1,0.461538,0.461538,4.69003e-35,9,-4.99353e-36,-0.0623472,9
0,0.538462,0.461538,-9.27319e-36,-2.04352e-34,-4.6273e-38,0.0323647,2.04562e-34
0.0769231,0.538462,0.461538,-0.0122695,-0.397698,-6.88193e-05,0.0249989,0.397887
0.153846,0.538462,0.461538,-0.0418704,-0.703728,0.000159244,0.0215333,0.704973
0.230769,0.538462,0.461538,-0.0835475,-0.974387,0.000488075,0.0218184,0.977963
0.307692,0.538462,0.461538,-0.134716,-1.23578,0.000835174,0.0253493,1.24311
0.384615,0.538462,0.461538,-0.193392,-1.48801,0.0011854,0.0323416,1.50053
0.461538,0.538462,0.461538,-0.255421,-1.70126,0.00156411,0.0431436,1.72033
0.538462,0.538462,0.461538,-0.312453,-1.8062,0.00202309,0.0578629,1.83302
0.615385,0.538462,0.461538,-0.350183,-1.6814,0.00261546,0.0759406,1.71748
0.692308,0.538462,0.461538,-0.348842,-1.14457,0.00335742,0.0962962,1.19656
0.769231,0.538462,0.461538,-0.291524,0.0360438,0.00411833,0.113835,0.293773
0.846154,0.538462,0.461538,-0.180524,2.08742,0.00444622,0.120222,2.09522
0.923077,0.538462,0.461538,-0.0573251,5.12163,0.00346322,0.108718,5.12195
1,0.538462,0.461538,-1.47787e-36,9,1.23822e-36,0.0755652,9
0,0.615385,0.461538,-1.76743e-35,-1.7474e-34,-6.67569e-38,0.0883799,1.75631e-34
